name,regno,コース,出走数,1着数,逃げ,差し,まくり,まくり差し,抜き,恵まれ
高山 敬悟,5207,1 コース,42,12,11,0,0,0,1,0
高山 敬悟,5207,2 コース,84,5,0,3,2,0,0,0
高山 敬悟,5207,3 コース,79,3,0,0,3,0,0,0
高山 敬悟,5207,4 コース,71,5,0,2,3,0,0,0
高山 敬悟,5207,5 コース,93,1,0,0,1,0,0,0
高山 敬悟,5207,6 コース,211,2,0,0,1,1,0,0
