name,regno,艇番,出走数,1 コース,2 コース,3 コース,4 コース,5 コース,6 コース,その他
豊田 訓靖,3544,1 号艇,829,651,56,28,32,43,19,0
豊田 訓靖,3544,2 号艇,923,23,650,100,60,55,34,1
豊田 訓靖,3544,3 号艇,913,6,33,615,111,86,61,1
豊田 訓靖,3544,4 号艇,890,1,6,48,530,190,115,0
豊田 訓靖,3544,5 号艇,887,1,5,26,73,587,195,0
豊田 訓靖,3544,6 号艇,872,0,6,17,46,171,632,0
