name,regno,コース,出走数,1着数,逃げ,差し,まくり,まくり差し,抜き,恵まれ
小神野 紀代子,2995,1 コース,524,63,54,0,0,0,8,1
小神野 紀代子,2995,2 コース,593,42,0,16,14,0,11,1
小神野 紀代子,2995,3 コース,619,51,0,16,22,5,7,1
小神野 紀代子,2995,4 コース,495,38,0,5,14,7,12,0
小神野 紀代子,2995,5 コース,461,9,0,2,4,2,1,0
小神野 紀代子,2995,6 コース,376,4,0,1,0,1,2,0
