name,regno,場,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST
鈴谷 一平,4877,桐生,7,61,12,5.67,19.6,37.7,49.1,1,0,0.14
鈴谷 一平,4877,戸田,6,43,11,5.33,25.5,30.2,48.8,1,0,0.15
鈴谷 一平,4877,江戸川,9,78,15,5.49,19.2,41.0,51.2,1,0,0.15
鈴谷 一平,4877,平和島,7,51,16,6.16,31.3,41.1,62.7,2,0,0.13
鈴谷 一平,4877,多摩川,3,22,6,5.86,27.2,40.9,50.0,0,0,0.13
鈴谷 一平,4877,浜名湖,5,47,7,5.09,14.8,40.4,51.0,0,0,0.14
鈴谷 一平,4877,蒲郡,8,78,16,5.27,20.5,34.6,55.1,0,0,0.14
鈴谷 一平,4877,常滑,15,116,22,5.09,18.9,30.1,50.0,1,0,0.16
鈴谷 一平,4877,津,9,72,13,5.04,18.0,31.9,48.6,2,1,0.14
鈴谷 一平,4877,三国,12,108,20,4.83,18.5,29.6,41.6,1,1,0.14
鈴谷 一平,4877,びわこ,8,74,9,5.03,12.1,28.3,44.5,1,0,0.14
鈴谷 一平,4877,住之江,7,58,7,4.33,12.0,24.1,36.2,1,0,0.13
鈴谷 一平,4877,尼崎,57,504,104,5.34,20.6,36.7,50.4,8,2,0.14
鈴谷 一平,4877,鳴門,15,112,20,4.96,17.8,31.2,45.5,1,1,0.14
鈴谷 一平,4877,丸亀,9,75,10,4.72,13.3,30.6,42.6,1,0,0.14
鈴谷 一平,4877,児島,7,64,17,6.13,26.5,43.7,54.6,2,0,0.13
鈴谷 一平,4877,宮島,9,83,16,4.96,19.2,37.3,46.9,1,0,0.14
鈴谷 一平,4877,徳山,9,87,19,5.72,21.8,34.4,50.5,0,0,0.15
鈴谷 一平,4877,下関,7,57,6,4.58,10.5,21.0,36.8,1,0,0.14
鈴谷 一平,4877,若松,6,50,7,5.28,14.0,34.0,52.0,0,0,0.11
鈴谷 一平,4877,芦屋,9,77,17,5.64,22.0,41.5,53.2,1,0,0.14
鈴谷 一平,4877,福岡,4,34,5,5.15,14.7,29.4,50.0,0,0,0.16
鈴谷 一平,4877,唐津,7,59,11,5.39,18.6,30.5,49.1,1,0,0.13
鈴谷 一平,4877,大村,6,51,6,5.06,11.7,25.4,49.0,0,0,0.13
