name,regno,場,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST
安達 美帆,3778,桐生,28,213,23,3.99,10.8,19.7,33.8,0,0,0.24
安達 美帆,3778,戸田,54,419,55,4.42,13.1,25.7,38.4,0,0,0.21
安達 美帆,3778,江戸川,7,50,3,3.74,6.0,16.0,30.0,0,0,0.27
安達 美帆,3778,平和島,21,173,21,4.48,12.1,30.0,41.0,1,0,0.21
安達 美帆,3778,多摩川,40,306,42,4.62,13.7,26.8,41.8,0,0,0.21
安達 美帆,3778,浜名湖,26,214,23,4.21,10.7,22.9,39.7,1,0,0.23
安達 美帆,3778,蒲郡,22,180,21,4.13,11.6,20.5,32.7,0,0,0.23
安達 美帆,3778,常滑,28,220,17,4.14,7.7,23.1,34.5,1,0,0.25
安達 美帆,3778,津,2,6,0,2.17,0.0,0.0,0.0,0,0,0.28
安達 美帆,3778,三国,18,144,15,3.83,10.4,21.5,29.8,1,0,0.22
安達 美帆,3778,びわこ,11,80,10,3.64,12.5,17.5,26.2,1,0,0.25
安達 美帆,3778,住之江,20,155,28,4.57,18.0,25.1,41.9,1,0,0.21
安達 美帆,3778,尼崎,17,148,20,4.14,13.5,23.6,35.1,1,0,0.23
安達 美帆,3778,鳴門,25,205,23,3.91,11.2,21.9,34.6,0,0,0.23
安達 美帆,3778,丸亀,11,83,6,3.55,7.2,16.8,28.9,0,0,0.23
安達 美帆,3778,児島,15,132,16,4.29,12.1,21.2,37.1,0,0,0.21
安達 美帆,3778,宮島,24,180,13,3.64,7.2,15.5,31.1,1,0,0.23
安達 美帆,3778,徳山,22,186,12,3.81,6.4,18.2,31.7,0,0,0.23
安達 美帆,3778,下関,24,205,21,4.24,10.2,23.4,38.0,0,0,0.22
安達 美帆,3778,若松,20,167,19,4.25,11.3,23.3,36.5,1,1,0.22
安達 美帆,3778,芦屋,11,90,10,4.17,11.1,17.7,37.7,0,0,0.24
安達 美帆,3778,福岡,6,44,5,4.32,11.3,20.4,34.0,0,0,0.22
安達 美帆,3778,唐津,18,149,12,4.19,8.0,24.8,38.9,1,0,0.24
安達 美帆,3778,大村,12,96,6,3.64,6.2,13.5,28.1,0,0,0.23
