name,regno,場,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST
佐藤 謙史朗,4729,桐生,5,38,1,3.24,2.6,5.2,23.6,0,0,0.18
佐藤 謙史朗,4729,戸田,6,42,2,4.14,4.7,14.2,33.3,0,0,0.17
佐藤 謙史朗,4729,江戸川,20,160,30,5.23,18.7,33.7,49.3,0,0,0.17
佐藤 謙史朗,4729,平和島,4,33,2,4.91,6.0,30.3,45.4,0,0,0.17
佐藤 謙史朗,4729,多摩川,5,44,1,4.09,2.2,22.7,34.0,0,0,0.17
佐藤 謙史朗,4729,浜名湖,6,47,3,4.02,6.3,12.7,36.1,0,0,0.17
佐藤 謙史朗,4729,蒲郡,6,45,4,4.91,8.8,28.8,51.1,0,0,0.16
佐藤 謙史朗,4729,常滑,4,26,1,4.73,3.8,11.5,53.8,0,0,0.17
佐藤 謙史朗,4729,津,6,58,6,5.29,10.3,25.8,50.0,1,0,0.17
佐藤 謙史朗,4729,三国,9,69,4,4.61,5.8,20.2,43.4,1,0,0.17
佐藤 謙史朗,4729,びわこ,10,80,5,3.98,6.2,20.0,36.2,1,0,0.19
佐藤 謙史朗,4729,住之江,4,34,1,3.97,2.9,8.8,29.4,0,0,0.18
佐藤 謙史朗,4729,尼崎,8,67,8,4.42,11.9,25.3,37.3,0,0,0.18
佐藤 謙史朗,4729,鳴門,11,88,7,4.35,7.9,19.3,38.6,1,0,0.18
佐藤 謙史朗,4729,丸亀,12,105,2,3.19,1.9,11.4,24.7,0,0,0.16
佐藤 謙史朗,4729,児島,16,147,8,4.05,5.4,17.6,34.6,0,0,0.19
佐藤 謙史朗,4729,宮島,14,111,10,4.71,9.0,21.6,45.0,1,0,0.17
佐藤 謙史朗,4729,徳山,11,79,0,2.59,0.0,3.8,13.9,0,0,0.18
佐藤 謙史朗,4729,下関,17,142,8,3.43,5.6,12.6,23.2,0,0,0.18
佐藤 謙史朗,4729,若松,29,239,16,4.07,6.6,20.5,36.4,0,0,0.18
佐藤 謙史朗,4729,芦屋,11,80,0,1.59,0.0,1.2,2.5,0,0,0.17
佐藤 謙史朗,4729,福岡,30,259,25,3.73,9.6,18.1,28.5,0,0,0.18
佐藤 謙史朗,4729,唐津,10,87,4,2.82,4.6,9.2,16.0,0,0,0.17
佐藤 謙史朗,4729,大村,13,94,1,2.6,1.0,3.1,17.0,0,0,0.18
