name,regno,艇番,出走数,1 コース,2 コース,3 コース,4 コース,5 コース,6 コース,その他
春園 功太,4796,1 号艇,426,417,7,1,0,0,1,0
春園 功太,4796,2 号艇,365,11,321,26,6,1,0,0
春園 功太,4796,3 号艇,365,0,13,326,19,6,1,0
春園 功太,4796,4 号艇,398,2,2,6,310,39,39,0
春園 功太,4796,5 号艇,416,0,2,6,21,303,84,0
春園 功太,4796,6 号艇,456,0,2,5,21,56,371,1
