name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
小形 綾,5149,女子戦,0,0,0.0,0.0,0.0,0.0,0.0,0.0
小形 綾,5149,混合戦,31,0,1.16,0.0,0.0,0.0,0.27,4.8
