name,regno,コース,出走数,1着数,1着率,2連対率,3連対率,平均ST,平均ST順
松村 敏,4236,1 コース,1064,808,75.9,86.0,91.5,0.14,2.4
松村 敏,4236,2 コース,751,206,27.4,56.5,73.3,0.14,2.5
松村 敏,4236,3 コース,771,207,26.8,50.4,73.4,0.13,2.4
松村 敏,4236,4 コース,965,275,28.5,51.6,69.2,0.13,2.3
松村 敏,4236,5 コース,888,110,12.3,31.0,55.9,0.14,2.5
松村 敏,4236,6 コース,910,53,5.8,18.3,40.6,0.16,2.8
