name,regno,コース,出走数,1着数,1着率,2連対率,3連対率,平均ST,平均ST順
小柳 勝希,5417,1 コース,0,0,0.0,0.0,0.0,0.0,0.0
小柳 勝希,5417,2 コース,0,0,0.0,0.0,0.0,0.0,0.0
小柳 勝希,5417,3 コース,0,0,0.0,0.0,0.0,0.0,0.0
小柳 勝希,5417,4 コース,0,0,0.0,0.0,0.0,0.0,0.0
小柳 勝希,5417,5 コース,0,0,0.0,0.0,0.0,0.02,1.0
小柳 勝希,5417,6 コース,30,0,0.0,0.0,6.6,0.16,2.9
