name,regno,場,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST
登玉 隼百,5161,桐生,5,46,6,4.15,13.0,23.9,34.7,0,0,0.15
登玉 隼百,5161,戸田,2,17,2,4.59,11.7,29.4,47.0,0,0,0.15
登玉 隼百,5161,江戸川,2,18,5,5.83,27.7,50.0,55.5,1,1,0.17
登玉 隼百,5161,平和島,4,39,6,4.23,15.3,28.2,33.3,0,0,0.13
登玉 隼百,5161,多摩川,2,21,4,5.95,19.0,42.8,66.6,0,0,0.13
登玉 隼百,5161,浜名湖,5,36,5,4.19,13.8,22.2,38.8,0,0,0.17
登玉 隼百,5161,蒲郡,5,39,7,5.59,17.9,38.4,51.2,2,0,0.14
登玉 隼百,5161,常滑,3,21,1,3.62,4.7,19.0,38.1,0,0,0.15
登玉 隼百,5161,津,1,8,0,4.0,0.0,25.0,37.5,0,0,0.22
登玉 隼百,5161,三国,2,19,2,4.74,10.5,21.0,52.6,0,0,0.16
登玉 隼百,5161,びわこ,3,24,2,3.92,8.3,20.8,33.3,0,0,0.18
登玉 隼百,5161,住之江,6,55,8,4.44,14.5,23.6,40.0,0,0,0.14
登玉 隼百,5161,尼崎,28,243,40,4.58,16.4,26.3,41.1,1,0,0.15
登玉 隼百,5161,鳴門,6,54,12,4.83,22.2,31.4,42.5,0,0,0.12
登玉 隼百,5161,丸亀,5,42,9,5.1,21.4,35.7,45.2,0,0,0.15
登玉 隼百,5161,児島,4,29,2,3.48,6.9,17.2,27.5,0,0,0.16
登玉 隼百,5161,宮島,4,36,9,4.92,25.0,33.3,41.6,0,0,0.17
登玉 隼百,5161,徳山,4,39,7,4.92,17.9,35.9,38.4,0,0,0.14
登玉 隼百,5161,下関,4,34,7,5.44,20.5,38.2,52.9,0,0,0.14
登玉 隼百,5161,若松,5,49,4,4.06,8.1,20.4,26.5,0,0,0.13
登玉 隼百,5161,芦屋,2,18,1,4.33,5.5,33.3,38.8,0,0,0.13
登玉 隼百,5161,福岡,1,11,3,6.64,27.2,45.4,81.8,0,0,0.13
登玉 隼百,5161,唐津,4,38,6,4.47,15.7,28.9,42.1,0,0,0.13
登玉 隼百,5161,大村,5,39,4,4.44,10.2,28.2,33.3,0,0,0.11
