name,regno,場,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST
金子 建二,3480,桐生,67,541,35,4.22,6.4,19.5,36.7,0,0,0.22
金子 建二,3480,戸田,25,194,16,4.54,8.2,24.2,44.3,0,0,0.21
金子 建二,3480,江戸川,20,155,17,4.56,10.9,24.5,40.0,0,0,0.25
金子 建二,3480,平和島,30,254,21,4.46,8.2,20.4,40.5,0,0,0.22
金子 建二,3480,多摩川,34,274,14,4.03,5.1,17.1,35.4,0,0,0.22
金子 建二,3480,浜名湖,27,203,8,3.73,3.9,15.7,31.0,1,0,0.22
金子 建二,3480,蒲郡,26,208,14,3.94,6.7,16.8,31.2,1,0,0.24
金子 建二,3480,常滑,29,213,9,3.61,4.2,12.6,27.7,0,0,0.23
金子 建二,3480,津,25,184,8,3.75,4.3,14.1,29.3,0,0,0.23
金子 建二,3480,三国,28,203,16,4.01,7.8,15.2,33.5,0,0,0.22
金子 建二,3480,びわこ,21,175,19,4.39,10.8,24.0,39.4,0,0,0.22
金子 建二,3480,住之江,17,135,12,4.19,8.8,20.0,34.0,0,0,0.21
金子 建二,3480,尼崎,14,114,12,4.42,10.5,21.9,38.6,0,0,0.2
金子 建二,3480,鳴門,18,142,10,4.42,7.0,19.0,43.6,1,0,0.22
金子 建二,3480,丸亀,21,165,9,3.82,5.4,13.3,30.9,0,0,0.24
金子 建二,3480,児島,13,116,12,4.3,10.3,18.1,39.6,0,0,0.23
金子 建二,3480,宮島,15,134,4,3.66,2.9,16.4,27.6,0,0,0.23
金子 建二,3480,徳山,11,83,5,4.3,6.0,16.8,32.5,0,0,0.25
金子 建二,3480,下関,14,122,10,4.36,8.2,21.3,40.1,0,0,0.24
金子 建二,3480,若松,21,182,19,4.51,10.4,24.7,40.1,0,0,0.23
金子 建二,3480,芦屋,7,55,1,3.56,1.8,14.5,29.0,0,0,0.22
金子 建二,3480,福岡,12,110,6,4.19,5.4,20.9,35.4,0,0,0.24
金子 建二,3480,唐津,23,175,12,4.02,6.8,19.4,31.4,1,0,0.23
金子 建二,3480,大村,11,89,6,4.01,6.7,16.8,30.3,0,0,0.22
