name,regno,コース,出走数,1着数,1着率,2連対率,3連対率,平均ST,平均ST順
今井 美亜,4611,1 コース,536,344,64.1,77.4,83.9,0.14,2.2
今井 美亜,4611,2 コース,461,109,23.6,48.5,65.7,0.16,2.9
今井 美亜,4611,3 コース,481,127,26.4,46.7,60.9,0.16,2.9
今井 美亜,4611,4 コース,456,69,15.1,32.4,50.0,0.17,3.1
今井 美亜,4611,5 コース,502,45,8.9,22.9,37.6,0.17,3.1
今井 美亜,4611,6 コース,563,23,4.0,12.6,25.9,0.18,3.3
