name,regno,コース,出走数,1着数,逃げ,差し,まくり,まくり差し,抜き,恵まれ
岩津 徹郎,3935,1 コース,728,258,237,0,0,0,20,1
岩津 徹郎,3935,2 コース,776,116,0,66,38,0,11,1
岩津 徹郎,3935,3 コース,876,107,0,12,44,39,11,1
岩津 徹郎,3935,4 コース,880,92,0,10,37,29,14,2
岩津 徹郎,3935,5 コース,957,46,0,3,13,24,6,0
岩津 徹郎,3935,6 コース,926,25,0,4,8,4,7,2
