name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
東郷 晴美,3299,女子戦,2000,148,4.63,7.4,24.2,41.6,0.24,3.8
東郷 晴美,3299,混合戦,1365,68,3.85,4.9,15.7,31.9,0.23,3.9
