name,regno,コース,出走数,1着数,1着率,2連対率,3連対率,平均ST,平均ST順
木村 恒一,3694,1 コース,784,240,30.6,53.5,70.0,0.18,3.1
木村 恒一,3694,2 コース,661,97,14.6,38.1,55.9,0.18,3.4
木村 恒一,3694,3 コース,867,126,14.5,35.1,54.0,0.17,3.0
木村 恒一,3694,4 コース,1054,165,15.6,33.1,51.3,0.18,3.0
木村 恒一,3694,5 コース,1076,120,11.1,25.8,44.6,0.16,2.8
木村 恒一,3694,6 コース,687,34,4.9,16.4,35.0,0.18,3.3
