name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
千葉 真弥,4775,女子戦,1151,118,4.4,10.2,23.2,39.7,0.19,3.5
千葉 真弥,4775,混合戦,555,27,3.27,4.8,11.7,24.6,0.19,3.8
