name,regno,コース,出走数,1着数,1着率,2連対率,3連対率,平均ST,平均ST順
赤羽 克也,4191,1 コース,790,407,51.5,70.0,79.8,0.17,3.0
赤羽 克也,4191,2 コース,767,161,20.9,46.9,60.7,0.18,3.4
赤羽 克也,4191,3 コース,743,100,13.4,38.6,61.2,0.18,3.3
赤羽 克也,4191,4 コース,807,88,10.9,32.4,53.4,0.18,3.5
赤羽 克也,4191,5 コース,841,75,8.9,28.6,50.1,0.18,3.5
赤羽 克也,4191,6 コース,927,28,3.0,14.8,34.8,0.2,3.9
