name,regno,コース,出走数,1着数,逃げ,差し,まくり,まくり差し,抜き,恵まれ
白木 満,2146,1 コース,286,58,51,0,0,0,6,1
白木 満,2146,2 コース,326,23,0,12,7,0,4,0
白木 満,2146,3 コース,192,6,0,4,2,0,0,0
白木 満,2146,4 コース,64,1,0,0,0,1,0,0
白木 満,2146,5 コース,18,0,0,0,0,0,0,0
白木 満,2146,6 コース,30,0,0,0,0,0,0,0
