name,regno,艇番,出走数,1 コース,2 コース,3 コース,4 コース,5 コース,6 コース,その他
別府 正幸,4037,1 号艇,913,783,46,21,18,11,34,0
別府 正幸,4037,2 号艇,977,21,729,103,34,41,49,0
別府 正幸,4037,3 号艇,977,7,33,674,119,72,71,1
別府 正幸,4037,4 号艇,1001,0,4,64,673,146,114,0
別府 正幸,4037,5 号艇,939,0,3,24,67,632,213,0
別府 正幸,4037,6 号艇,909,0,5,10,38,136,720,0
