name,regno,場,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST
白石 有美,4940,桐生,3,21,0,1.1,0.0,0.0,0.0,0,0,0.22
白石 有美,4940,戸田,10,72,2,2.88,2.7,9.7,18.0,0,0,0.18
白石 有美,4940,江戸川,8,72,6,3.89,8.3,25.0,31.9,0,0,0.24
白石 有美,4940,平和島,6,40,0,2.03,0.0,0.0,2.5,0,0,0.18
白石 有美,4940,多摩川,13,103,0,2.54,0.0,7.7,16.5,0,0,0.19
白石 有美,4940,浜名湖,3,26,1,2.42,3.8,7.6,11.5,0,0,0.21
白石 有美,4940,蒲郡,4,30,0,1.7,0.0,0.0,6.6,0,0,0.24
白石 有美,4940,常滑,8,54,0,1.57,0.0,1.8,1.8,0,0,0.22
白石 有美,4940,津,3,25,0,1.6,0.0,0.0,0.0,0,0,0.18
白石 有美,4940,三国,4,21,0,1.57,0.0,4.7,4.7,0,0,0.23
白石 有美,4940,びわこ,7,56,1,2.14,1.7,1.7,3.5,0,0,0.22
白石 有美,4940,住之江,4,31,0,1.35,0.0,0.0,0.0,0,0,0.17
白石 有美,4940,尼崎,1,6,0,1.33,0.0,0.0,0.0,0,0,0.29
白石 有美,4940,鳴門,4,37,0,2.3,0.0,5.4,8.1,0,0,0.21
白石 有美,4940,丸亀,4,32,0,1.69,0.0,0.0,3.1,0,0,0.19
白石 有美,4940,児島,1,9,0,1.22,0.0,0.0,0.0,0,0,0.2
白石 有美,4940,宮島,2,13,0,0.92,0.0,0.0,0.0,0,0,0.16
白石 有美,4940,徳山,4,32,0,2.25,0.0,6.2,9.3,0,0,0.2
白石 有美,4940,下関,3,27,0,1.22,0.0,0.0,0.0,0,0,0.2
白石 有美,4940,若松,3,19,1,2.21,5.2,5.2,10.5,0,0,0.18
白石 有美,4940,芦屋,2,18,0,2.39,0.0,5.5,5.5,0,0,0.15
白石 有美,4940,福岡,4,34,0,2.79,0.0,5.8,17.6,0,0,0.2
白石 有美,4940,唐津,5,45,1,2.22,2.2,6.6,8.8,0,0,0.17
白石 有美,4940,大村,3,17,1,2.41,5.8,11.7,11.7,0,0,0.23
