name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
徳増 宏美,3194,女子戦,1192,169,5.21,14.1,30.8,49.1,0.23,3.5
徳増 宏美,3194,混合戦,1237,115,4.42,9.3,22.8,38.9,0.22,3.6
