name,regno,場,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST
佐藤 航,5087,桐生,13,109,18,4.67,16.5,30.2,45.8,1,0,0.17
佐藤 航,5087,戸田,35,291,49,5.08,16.8,33.3,49.8,5,0,0.16
佐藤 航,5087,江戸川,5,43,6,4.37,13.9,27.9,34.8,0,0,0.19
佐藤 航,5087,平和島,7,65,9,4.46,13.8,26.1,41.5,0,0,0.15
佐藤 航,5087,多摩川,12,99,16,4.41,16.1,24.2,33.3,0,0,0.17
佐藤 航,5087,浜名湖,9,70,14,5.41,20.0,34.2,57.1,1,0,0.17
佐藤 航,5087,蒲郡,8,78,12,4.81,15.3,28.2,48.7,1,0,0.18
佐藤 航,5087,常滑,7,48,9,5.85,18.7,47.9,58.3,4,0,0.18
佐藤 航,5087,津,5,47,7,4.34,14.8,25.5,36.1,1,0,0.17
佐藤 航,5087,三国,2,20,4,5.4,20.0,30.0,65.0,0,0,0.17
佐藤 航,5087,びわこ,6,54,18,6.44,33.3,46.3,64.8,2,1,0.19
佐藤 航,5087,住之江,5,47,8,5.83,17.0,40.4,63.8,1,0,0.16
佐藤 航,5087,尼崎,4,32,6,5.81,18.7,46.8,62.5,1,0,0.17
佐藤 航,5087,鳴門,1,10,4,6.3,40.0,60.0,60.0,0,0,0.12
佐藤 航,5087,丸亀,2,24,10,6.79,41.6,50.0,70.8,1,0,0.17
佐藤 航,5087,児島,2,21,7,6.95,33.3,52.3,66.6,1,0,0.12
佐藤 航,5087,宮島,2,19,4,5.53,21.0,36.8,57.8,0,0,0.16
佐藤 航,5087,徳山,1,10,4,7.4,40.0,60.0,70.0,0,0,0.17
佐藤 航,5087,下関,4,39,9,6.56,23.0,46.1,66.6,2,0,0.14
佐藤 航,5087,若松,3,30,6,6.53,20.0,50.0,66.6,2,1,0.17
佐藤 航,5087,芦屋,2,18,3,6.33,16.6,50.0,72.2,1,0,0.17
佐藤 航,5087,福岡,2,15,2,4.73,13.3,26.6,40.0,0,0,0.25
佐藤 航,5087,唐津,2,17,4,6.76,23.5,47.0,70.5,2,0,0.17
佐藤 航,5087,大村,4,27,5,4.85,18.5,33.3,44.4,0,0,0.17
