name,regno,コース,出走数,1着数,1着率,2連対率,3連対率,平均ST,平均ST順
西本 二郎,2998,1 コース,457,136,29.7,44.8,55.8,0.21,3.3
西本 二郎,2998,2 コース,561,111,19.7,34.9,47.5,0.22,3.5
西本 二郎,2998,3 コース,668,114,17.0,30.0,42.9,0.21,3.5
西本 二郎,2998,4 コース,506,65,12.8,21.1,33.2,0.22,3.7
西本 二郎,2998,5 コース,400,23,5.7,12.7,24.0,0.22,3.8
西本 二郎,2998,6 コース,282,10,3.5,7.0,12.7,0.25,4.2
