name,regno,艇番,出走数,1着数,1着率,2連対率,3連対率,優出,優勝
佐藤 大佑,4610,1 号艇,479,261,54.4,66.8,75.1,8,3
佐藤 大佑,4610,2 号艇,466,111,23.8,49.3,63.0,12,5
佐藤 大佑,4610,3 号艇,468,102,21.7,41.2,61.9,11,3
佐藤 大佑,4610,4 号艇,524,109,20.8,34.3,48.4,13,4
佐藤 大佑,4610,5 号艇,557,58,10.4,22.4,35.7,7,0
佐藤 大佑,4610,6 号艇,550,26,4.7,12.7,26.9,7,0
