name,regno,艇番,出走数,1着数,1着率,2連対率,3連対率,優出,優勝
久保田 凪紗,5412,1 号艇,0,0,0.0,0.0,0.0,0,0
久保田 凪紗,5412,2 号艇,0,0,0.0,0.0,0.0,0,0
久保田 凪紗,5412,3 号艇,0,0,0.0,0.0,0.0,0,0
久保田 凪紗,5412,4 号艇,0,0,0.0,0.0,0.0,0,0
久保田 凪紗,5412,5 号艇,10,0,0.0,10.0,10.0,0,0
久保田 凪紗,5412,6 号艇,19,0,0.0,0.0,0.0,0,0
