name,regno,グレード,出走数,1着,2着,3着,4着,5着,6着,S0,S1,S2,F,L0,L1,K0,K1
小宮 涼雅,5236,SG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
小宮 涼雅,5236,G1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
小宮 涼雅,5236,G2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
小宮 涼雅,5236,G3,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0
小宮 涼雅,5236,一般,597,7,15,37,86,143,304,2,2,0,3,0,0,0,0
小宮 涼雅,5236,総合,601,7,15,37,86,143,308,2,2,0,3,0,0,0,0
