name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
高木 茉白,5360,女子戦,78,1,2.76,1.2,5.1,11.5,0.17,3.5
高木 茉白,5360,混合戦,103,0,1.36,0.0,0.0,1.9,0.2,4.5
