name,regno,場,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST
三好 勇人,4331,桐生,11,85,10,5.31,11.7,30.5,55.2,0,0,0.18
三好 勇人,4331,戸田,15,114,24,5.12,21.0,32.4,45.6,1,0,0.18
三好 勇人,4331,江戸川,14,108,16,4.87,14.8,25.9,43.5,1,0,0.18
三好 勇人,4331,平和島,21,187,37,5.58,19.7,38.5,52.9,1,0,0.16
三好 勇人,4331,多摩川,14,124,23,5.39,18.5,33.8,51.6,0,0,0.17
三好 勇人,4331,浜名湖,17,134,25,5.41,18.6,37.3,51.4,3,0,0.18
三好 勇人,4331,蒲郡,17,145,28,5.94,19.3,40.0,60.0,4,0,0.19
三好 勇人,4331,常滑,10,81,15,5.37,18.5,29.6,46.9,2,0,0.19
三好 勇人,4331,津,15,115,17,5.23,14.7,33.0,50.4,1,0,0.17
三好 勇人,4331,三国,18,148,24,5.07,16.2,31.7,50.0,2,0,0.18
三好 勇人,4331,びわこ,20,169,30,5.21,17.7,32.5,46.1,2,0,0.17
三好 勇人,4331,住之江,14,108,21,4.94,19.4,31.4,46.3,2,0,0.16
三好 勇人,4331,尼崎,16,126,17,4.48,13.4,25.4,40.4,0,0,0.2
三好 勇人,4331,鳴門,21,176,18,5.02,10.2,31.8,47.1,1,0,0.17
三好 勇人,4331,丸亀,91,807,141,5.41,17.4,33.7,50.8,10,0,0.16
三好 勇人,4331,児島,25,235,39,4.75,16.6,28.0,43.4,1,0,0.19
三好 勇人,4331,宮島,18,165,28,5.45,16.9,36.3,54.5,1,0,0.18
三好 勇人,4331,徳山,10,96,18,5.46,18.7,34.3,54.1,2,1,0.16
三好 勇人,4331,下関,25,208,32,5.04,15.3,30.7,48.5,2,0,0.18
三好 勇人,4331,若松,21,186,30,5.03,16.1,28.4,46.2,2,0,0.18
三好 勇人,4331,芦屋,9,69,8,4.58,11.5,21.7,39.1,0,0,0.19
三好 勇人,4331,福岡,26,223,24,4.74,10.7,25.1,43.9,1,0,0.17
三好 勇人,4331,唐津,24,196,25,4.9,12.7,28.5,44.3,3,0,0.18
三好 勇人,4331,大村,24,186,38,5.72,20.4,38.1,54.8,4,0,0.17
