name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
菅野 はやか,4275,女子戦,2405,156,4.04,6.4,18.6,34.9,0.21,3.9
菅野 はやか,4275,混合戦,849,22,2.88,2.5,8.4,19.4,0.2,3.8
