name,regno,場,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST
岩津 英人,3095,桐生,22,174,16,5.25,9.2,31.6,53.4,2,0,0.19
岩津 英人,3095,戸田,18,155,29,5.91,18.7,41.2,57.4,3,0,0.16
岩津 英人,3095,江戸川,10,84,13,5.31,15.4,32.1,48.8,0,0,0.2
岩津 英人,3095,平和島,23,199,33,5.74,16.5,38.6,59.3,4,0,0.18
岩津 英人,3095,多摩川,25,210,28,5.51,13.3,37.6,55.2,4,0,0.17
岩津 英人,3095,浜名湖,22,184,32,5.42,17.3,33.7,54.8,2,0,0.17
岩津 英人,3095,蒲郡,24,197,30,5.29,15.2,31.4,52.7,1,0,0.19
岩津 英人,3095,常滑,20,161,13,5.44,8.0,36.0,54.6,1,0,0.19
岩津 英人,3095,津,25,208,30,5.44,14.4,33.6,52.4,5,0,0.19
岩津 英人,3095,三国,27,216,32,5.32,14.8,33.8,51.8,1,0,0.18
岩津 英人,3095,びわこ,14,116,11,5.09,9.4,27.5,49.1,1,0,0.19
岩津 英人,3095,住之江,16,119,16,5.14,13.4,28.5,48.7,2,0,0.15
岩津 英人,3095,尼崎,26,217,30,5.25,13.8,34.5,49.7,1,0,0.17
岩津 英人,3095,鳴門,33,287,38,5.35,13.2,33.8,54.0,2,0,0.18
岩津 英人,3095,丸亀,30,273,38,5.25,13.9,34.4,51.6,4,0,0.17
岩津 英人,3095,児島,18,161,25,5.54,15.5,32.3,57.1,2,1,0.17
岩津 英人,3095,宮島,27,246,44,5.79,17.8,36.9,57.7,4,0,0.17
岩津 英人,3095,徳山,21,194,18,5.06,9.2,26.8,50.0,1,0,0.18
岩津 英人,3095,下関,30,280,24,5.08,8.5,26.4,49.6,0,0,0.19
岩津 英人,3095,若松,26,245,30,5.42,12.2,34.6,53.0,0,0,0.18
岩津 英人,3095,芦屋,17,149,22,5.46,14.7,34.2,53.6,1,0,0.17
岩津 英人,3095,福岡,20,183,33,5.44,18.0,32.2,53.5,1,0,0.18
岩津 英人,3095,唐津,27,228,21,4.97,9.2,24.5,49.5,2,0,0.18
岩津 英人,3095,大村,20,159,22,5.48,13.8,37.7,53.4,4,0,0.19
