name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
喜多須 杏奈,4714,女子戦,1448,161,4.88,11.1,26.9,47.7,0.19,3.5
喜多須 杏奈,4714,混合戦,771,51,3.8,6.6,16.9,31.3,0.18,3.7
