name,regno,場,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST
角谷 健吾,3613,桐生,43,379,118,6.76,31.1,51.7,68.3,13,4,0.17
角谷 健吾,3613,戸田,50,416,112,6.69,26.9,48.8,64.9,21,7,0.15
角谷 健吾,3613,江戸川,42,323,68,6.25,21.0,44.2,61.3,15,2,0.19
角谷 健吾,3613,平和島,88,785,221,6.7,28.1,48.5,68.1,37,7,0.15
角谷 健吾,3613,多摩川,94,858,271,7.11,31.5,56.2,72.6,52,15,0.15
角谷 健吾,3613,浜名湖,48,428,119,6.87,27.8,53.5,69.3,21,7,0.16
角谷 健吾,3613,蒲郡,21,184,55,6.82,29.8,50.0,66.3,5,2,0.16
角谷 健吾,3613,常滑,37,312,94,6.96,30.1,55.7,72.7,17,4,0.16
角谷 健吾,3613,津,39,343,123,6.98,35.8,55.1,70.2,19,2,0.16
角谷 健吾,3613,三国,22,208,54,6.85,25.9,52.4,73.5,8,0,0.15
角谷 健吾,3613,びわこ,18,176,30,6.28,17.0,41.4,62.5,5,1,0.18
角谷 健吾,3613,住之江,19,164,48,6.67,29.2,45.7,64.6,6,0,0.15
角谷 健吾,3613,尼崎,25,221,65,7.13,29.4,53.8,73.3,7,0,0.16
角谷 健吾,3613,鳴門,21,182,32,6.19,17.5,44.5,60.4,8,1,0.17
角谷 健吾,3613,丸亀,21,198,55,6.66,27.7,48.9,68.6,7,2,0.17
角谷 健吾,3613,児島,21,203,51,6.5,25.1,48.2,66.5,9,1,0.16
角谷 健吾,3613,宮島,26,236,62,6.82,26.2,50.8,68.6,13,3,0.15
角谷 健吾,3613,徳山,23,234,77,6.84,32.9,53.4,68.8,7,3,0.16
角谷 健吾,3613,下関,23,199,67,6.83,33.6,52.7,67.3,10,3,0.17
角谷 健吾,3613,若松,19,184,46,6.72,25.0,48.3,64.6,7,1,0.16
角谷 健吾,3613,芦屋,29,274,101,7.15,36.8,59.4,72.9,17,8,0.15
角谷 健吾,3613,福岡,21,190,45,6.19,23.6,45.2,61.0,8,0,0.18
角谷 健吾,3613,唐津,27,234,58,6.55,24.7,49.5,62.3,5,1,0.15
角谷 健吾,3613,大村,32,282,87,6.82,30.8,53.1,70.5,14,2,0.17
