name,regno,艇番,出走数,1着数,1着率,2連対率,3連対率,優出,優勝
久富 政弘,3508,1 号艇,1126,450,39.9,63.1,77.5,15,7
久富 政弘,3508,2 号艇,1144,215,18.7,40.8,57.6,16,2
久富 政弘,3508,3 号艇,1208,192,15.8,37.6,59.3,20,3
久富 政弘,3508,4 号艇,1132,135,11.9,28.8,52.3,18,0
久富 政弘,3508,5 号艇,1145,101,8.8,24.1,43.3,28,3
久富 政弘,3508,6 号艇,1048,61,5.8,20.2,39.6,12,0
