name,regno,グレード,出走数,1着,2着,3着,4着,5着,6着,S0,S1,S2,F,L0,L1,K0,K1
森 秋光,3443,SG,301,51,42,48,56,49,53,0,1,0,1,0,0,1,0
森 秋光,3443,G1,1269,220,193,259,219,195,176,10,3,1,3,0,0,1,0
森 秋光,3443,G2,80,14,12,17,14,13,9,0,0,0,1,0,0,0,0
森 秋光,3443,G3,467,83,88,100,91,60,43,2,1,0,1,0,0,0,0
森 秋光,3443,一般,4870,1412,1047,822,716,489,358,14,10,3,13,0,0,0,0
森 秋光,3443,総合,6987,1780,1382,1246,1096,806,639,26,15,4,19,0,0,2,0
