name,regno,艇番,出走数,1着数,1着率,2連対率,3連対率,優出,優勝
渡邊 伸太郎,3284,1 号艇,1289,723,56.0,74.5,82.3,28,10
渡邊 伸太郎,3284,2 号艇,1098,219,19.9,44.5,62.3,24,2
渡邊 伸太郎,3284,3 号艇,1137,230,20.2,44.0,63.3,31,3
渡邊 伸太郎,3284,4 号艇,1131,176,15.5,36.3,56.5,34,2
渡邊 伸太郎,3284,5 号艇,1021,122,11.9,30.4,50.6,41,1
渡邊 伸太郎,3284,6 号艇,1006,129,12.8,29.8,49.9,34,1
