name,regno,グレード,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST,平均ST順
石渡 翔一郎,5279,SG,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
石渡 翔一郎,5279,G1,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
石渡 翔一郎,5279,G2,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
石渡 翔一郎,5279,G3,2,19,0,3.0,0.0,15.7,21.0,0,0,0.17,3.9
石渡 翔一郎,5279,一般,67,547,65,4.48,11.8,25.5,40.7,1,0,0.15,2.9
石渡 翔一郎,5279,総合,69,566,65,4.43,11.4,25.2,40.1,1,0,0.15,3.0
