name,regno,艇番,出走数,1着数,1着率,2連対率,3連対率,優出,優勝
長野 未来,5399,1 号艇,0,0,0.0,0.0,0.0,0,0
長野 未来,5399,2 号艇,0,0,0.0,0.0,0.0,0,0
長野 未来,5399,3 号艇,0,0,0.0,0.0,0.0,0,0
長野 未来,5399,4 号艇,0,0,0.0,0.0,0.0,0,0
長野 未来,5399,5 号艇,5,0,0.0,0.0,0.0,0,0
長野 未来,5399,6 号艇,33,0,0.0,0.0,0.0,0,0
