name,regno,コース,出走数,1着数,1着率,2連対率,3連対率,平均ST,平均ST順
山内 直人,2659,1 コース,832,265,31.8,54.9,70.6,0.19,3.0
山内 直人,2659,2 コース,761,139,18.2,46.7,66.8,0.2,3.1
山内 直人,2659,3 コース,483,86,17.8,37.6,61.7,0.2,3.1
山内 直人,2659,4 コース,223,20,8.9,35.4,59.6,0.2,3.2
山内 直人,2659,5 コース,104,13,12.5,24.0,48.0,0.21,3.4
山内 直人,2659,6 コース,54,1,1.8,18.5,48.1,0.23,4.4
