name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
赤松 咲香,5367,女子戦,62,0,1.37,0.0,0.0,0.0,0.19,3.7
赤松 咲香,5367,混合戦,64,0,1.14,0.0,0.0,0.0,0.19,3.9
