name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
石井 裕美,4283,女子戦,1782,100,3.83,5.6,16.7,32.2,0.2,3.4
石井 裕美,4283,混合戦,565,19,2.82,3.3,9.3,16.6,0.2,3.5
