name,regno,艇番,出走数,1 コース,2 コース,3 コース,4 コース,5 コース,6 コース,その他
西本 二郎,2998,1 号艇,489,385,59,34,6,3,2,0
西本 二郎,2998,2 号艇,488,38,302,100,33,10,5,0
西本 二郎,2998,3 号艇,485,18,85,260,85,28,9,0
西本 二郎,2998,4 号艇,459,6,42,119,201,63,28,0
西本 二郎,2998,5 号艇,489,4,38,87,106,189,65,0
西本 二郎,2998,6 号艇,464,6,35,68,75,107,173,0
