name,regno,コース,出走数,1着数,1着率,2連対率,3連対率,平均ST,平均ST順
大坪 茂,2586,1 コース,169,25,14.7,26.6,40.8,0.24,3.7
大坪 茂,2586,2 コース,172,18,10.4,18.6,33.1,0.23,3.4
大坪 茂,2586,3 コース,308,52,16.8,25.0,36.3,0.22,3.3
大坪 茂,2586,4 コース,331,32,9.6,19.9,30.5,0.23,3.3
大坪 茂,2586,5 コース,292,28,9.5,18.4,28.4,0.23,3.3
大坪 茂,2586,6 コース,157,5,3.1,6.3,14.0,0.25,4.1
