name,regno,艇番,出走数,1 コース,2 コース,3 コース,4 コース,5 コース,6 コース,その他
坂本 雄紀,5150,1 号艇,84,83,1,0,0,0,0,0
坂本 雄紀,5150,2 号艇,89,1,83,4,0,1,0,0
坂本 雄紀,5150,3 号艇,93,0,0,87,1,2,3,0
坂本 雄紀,5150,4 号艇,168,0,0,0,144,10,14,0
坂本 雄紀,5150,5 号艇,209,0,0,0,5,147,57,0
坂本 雄紀,5150,6 号艇,264,0,0,0,0,15,249,0
