name,regno,場,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST
石井 裕美,4283,桐生,19,150,8,3.71,5.3,16.0,30.0,0,0,0.19
石井 裕美,4283,戸田,12,97,5,3.41,5.1,8.2,25.7,0,0,0.21
石井 裕美,4283,江戸川,28,259,35,4.81,13.5,29.7,46.7,1,0,0.2
石井 裕美,4283,平和島,18,156,11,4.15,7.0,16.6,33.3,0,0,0.18
石井 裕美,4283,多摩川,25,200,12,3.74,6.0,18.5,31.0,0,0,0.18
石井 裕美,4283,浜名湖,16,115,1,2.56,0.8,9.5,14.7,0,0,0.22
石井 裕美,4283,蒲郡,15,121,1,2.93,0.8,12.4,20.6,0,0,0.22
石井 裕美,4283,常滑,17,129,6,3.48,4.6,10.8,26.3,0,0,0.21
石井 裕美,4283,津,12,97,3,3.99,3.0,12.3,36.0,0,0,0.21
石井 裕美,4283,三国,10,79,2,3.61,2.5,13.9,27.8,0,0,0.2
石井 裕美,4283,びわこ,9,72,2,3.18,2.7,6.9,20.8,0,0,0.21
石井 裕美,4283,住之江,11,83,4,3.41,4.8,14.4,24.1,0,0,0.19
石井 裕美,4283,尼崎,11,90,3,3.46,3.3,13.3,25.5,0,0,0.2
石井 裕美,4283,鳴門,14,110,4,3.18,3.6,12.7,21.8,0,0,0.18
石井 裕美,4283,丸亀,9,75,3,3.68,4.0,17.3,34.6,0,0,0.19
石井 裕美,4283,児島,11,99,7,3.91,7.0,18.1,33.3,0,0,0.19
石井 裕美,4283,宮島,8,61,2,3.31,3.2,11.4,22.9,0,0,0.22
石井 裕美,4283,徳山,7,53,1,2.13,1.8,5.6,7.5,0,0,0.22
石井 裕美,4283,下関,6,49,2,3.59,4.0,18.3,28.5,0,0,0.2
石井 裕美,4283,若松,3,26,1,4.12,3.8,15.3,38.4,0,0,0.18
石井 裕美,4283,芦屋,8,74,2,3.24,2.7,10.8,18.9,0,0,0.19
石井 裕美,4283,福岡,5,42,1,3.55,2.3,9.5,26.1,0,0,0.22
石井 裕美,4283,唐津,8,69,3,3.01,4.3,10.1,18.8,0,0,0.19
石井 裕美,4283,大村,12,96,4,3.5,4.1,10.4,30.2,1,0,0.22
