name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
山元 愛,3836,女子戦,389,42,3.4,10.8,19.2,25.7,0.26,3.7
山元 愛,3836,混合戦,244,8,1.82,3.2,4.9,6.5,0.29,4.2
