name,regno,艇番,出走数,1着数,1着率,2連対率,3連対率,優出,優勝
杉山 正樹,4084,1 号艇,1273,823,64.6,78.0,85.9,39,27
杉山 正樹,4084,2 号艇,1055,249,23.6,51.0,69.3,51,6
杉山 正樹,4084,3 号艇,1056,228,21.5,48.2,68.4,35,9
杉山 正樹,4084,4 号艇,1043,184,17.6,41.7,63.3,41,4
杉山 正樹,4084,5 号艇,951,158,16.6,34.6,55.6,34,2
杉山 正樹,4084,6 号艇,983,113,11.5,27.9,52.5,37,1
