name,regno,コース,出走数,1着数,1着率,2連対率,3連対率,平均ST,平均ST順
今村 賢二郎,3521,1 コース,453,46,10.1,30.0,46.3,0.21,3.4
今村 賢二郎,3521,2 コース,601,45,7.4,26.2,44.5,0.21,3.8
今村 賢二郎,3521,3 コース,671,51,7.6,22.6,40.5,0.2,3.5
今村 賢二郎,3521,4 コース,624,42,6.7,21.3,40.8,0.21,3.6
今村 賢二郎,3521,5 コース,941,35,3.7,13.5,33.0,0.2,3.6
今村 賢二郎,3521,6 コース,972,18,1.8,8.9,23.0,0.21,3.8
