name,regno,グレード,出走数,1着,2着,3着,4着,5着,6着,S0,S1,S2,F,L0,L1,K0,K1
木下 青海,2449,SG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
木下 青海,2449,G1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
木下 青海,2449,G2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
木下 青海,2449,G3,56,11,12,5,12,7,9,0,0,0,0,0,0,0,0
木下 青海,2449,一般,2236,305,354,326,395,403,425,17,6,3,17,1,1,1,1
木下 青海,2449,総合,2292,316,366,331,407,410,434,17,6,3,17,1,1,1,1
