name,regno,コース,出走数,1着数,逃げ,差し,まくり,まくり差し,抜き,恵まれ
野口 勝弘,4516,1 コース,493,263,244,0,0,0,18,1
野口 勝弘,4516,2 コース,473,82,0,51,15,0,16,0
野口 勝弘,4516,3 コース,509,63,0,5,21,31,5,1
野口 勝弘,4516,4 コース,535,60,0,11,29,12,6,2
野口 勝弘,4516,5 コース,661,34,0,2,6,22,4,0
野口 勝弘,4516,6 コース,694,10,0,0,2,4,4,0
