name,regno,艇番,出走数,1着数,1着率,2連対率,3連対率,優出,優勝
戸塚 邦好,4575,1 号艇,400,186,46.5,66.7,75.5,1,0
戸塚 邦好,4575,2 号艇,434,61,14.0,39.6,58.9,2,0
戸塚 邦好,4575,3 号艇,441,55,12.4,29.7,49.8,2,0
戸塚 邦好,4575,4 号艇,501,55,10.9,24.5,45.9,2,0
戸塚 邦好,4575,5 号艇,505,43,8.5,20.4,37.2,4,1
戸塚 邦好,4575,6 号艇,517,10,1.9,11.2,30.1,8,1
