name,regno,グレード,出走数,1着,2着,3着,4着,5着,6着,S0,S1,S2,F,L0,L1,K0,K1
林 通,2260,SG,9,1,0,3,1,1,3,0,0,0,0,0,0,0,0
林 通,2260,G1,137,17,23,18,21,32,25,2,0,0,1,0,0,0,0
林 通,2260,G2,19,1,3,2,3,6,4,0,0,0,0,0,0,0,0
林 通,2260,G3,137,26,28,19,19,19,22,0,1,0,1,0,0,0,2
林 通,2260,一般,1658,414,368,265,233,219,154,6,2,1,2,0,0,0,0
林 通,2260,総合,1960,459,422,307,277,277,208,8,3,1,4,0,0,0,2
