name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
川井 萌,5174,女子戦,557,102,5.25,18.3,34.8,50.9,0.17,3.1
川井 萌,5174,混合戦,452,51,4.17,11.2,24.1,34.5,0.17,3.3
