name,regno,コース,出走数,1着数,1着率,2連対率,3連対率,平均ST,平均ST順
中林 秀人,3626,1 コース,742,184,24.8,44.6,58.3,0.17,2.9
中林 秀人,3626,2 コース,822,73,8.8,22.7,41.2,0.17,2.9
中林 秀人,3626,3 コース,951,96,10.0,21.8,35.9,0.16,2.7
中林 秀人,3626,4 コース,1378,127,9.2,20.3,33.6,0.15,2.5
中林 秀人,3626,5 コース,888,53,5.9,11.8,21.8,0.16,2.6
中林 秀人,3626,6 コース,413,6,1.4,6.3,14.7,0.17,2.8
