name,regno,コース,出走数,1着数,1着率,2連対率,3連対率,平均ST,平均ST順
福田 栄治,2249,1 コース,430,78,18.1,37.2,59.5,0.22,3.4
福田 栄治,2249,2 コース,345,38,11.0,31.0,52.1,0.24,3.9
福田 栄治,2249,3 コース,295,32,10.8,29.4,50.5,0.24,3.8
福田 栄治,2249,4 コース,226,22,9.7,28.7,49.1,0.23,3.8
福田 栄治,2249,5 コース,175,3,1.7,20.5,34.2,0.22,3.7
福田 栄治,2249,6 コース,126,0,0.0,12.7,30.9,0.22,3.4
