name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
金子 七海,5116,女子戦,369,20,2.96,5.4,10.5,18.7,0.19,3.6
金子 七海,5116,混合戦,240,2,2.0,0.8,3.3,7.9,0.18,3.9
