name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
矢野 真梨菜,4479,女子戦,1432,101,3.86,7.0,15.8,31.2,0.2,3.6
矢野 真梨菜,4479,混合戦,519,17,2.86,3.2,10.2,18.3,0.19,3.6
