name,regno,場,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST
市川 哲也,3499,桐生,25,208,48,6.6,23.0,43.7,59.6,5,2,0.15
市川 哲也,3499,戸田,18,147,39,7.16,26.5,44.2,61.2,7,1,0.14
市川 哲也,3499,江戸川,34,276,70,6.78,25.3,43.8,64.1,12,4,0.15
市川 哲也,3499,平和島,33,267,61,6.96,22.8,40.4,55.8,4,2,0.13
市川 哲也,3499,多摩川,24,199,58,7.14,29.1,49.7,63.8,12,2,0.14
市川 哲也,3499,浜名湖,27,224,72,7.28,32.1,51.7,63.3,11,3,0.14
市川 哲也,3499,蒲郡,27,243,84,7.4,34.5,53.9,67.4,8,2,0.14
市川 哲也,3499,常滑,29,233,83,7.31,35.6,52.3,64.3,12,5,0.15
市川 哲也,3499,津,19,148,37,6.59,25.0,43.2,56.0,2,1,0.15
市川 哲也,3499,三国,27,246,87,7.13,35.3,50.0,65.8,10,2,0.15
市川 哲也,3499,びわこ,18,160,54,6.94,33.7,52.5,68.7,9,2,0.15
市川 哲也,3499,住之江,51,433,93,6.76,21.4,42.7,58.6,10,2,0.13
市川 哲也,3499,尼崎,32,274,82,7.34,29.9,49.2,63.8,12,3,0.14
市川 哲也,3499,鳴門,27,211,56,6.73,26.5,49.2,64.9,9,1,0.14
市川 哲也,3499,丸亀,33,276,81,6.83,29.3,51.4,64.4,10,6,0.14
市川 哲也,3499,児島,39,353,121,7.26,34.2,55.8,71.3,16,5,0.15
市川 哲也,3499,宮島,141,1312,517,7.34,39.4,58.9,74.1,70,21,0.14
市川 哲也,3499,徳山,30,271,79,6.8,29.1,47.6,64.9,9,2,0.15
市川 哲也,3499,下関,47,410,131,7.18,31.9,54.3,71.4,20,6,0.14
市川 哲也,3499,若松,30,270,73,6.98,27.0,47.7,63.3,8,1,0.14
市川 哲也,3499,芦屋,28,256,87,7.24,33.9,57.4,69.9,12,4,0.14
市川 哲也,3499,福岡,29,252,72,6.59,28.5,46.4,56.3,6,2,0.15
市川 哲也,3499,唐津,27,231,74,7.21,32.0,54.5,67.9,7,1,0.14
市川 哲也,3499,大村,38,343,123,7.23,35.8,52.7,68.5,20,5,0.14
