name,regno,場,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST
芦村 幸香,4670,桐生,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0
芦村 幸香,4670,戸田,4,30,2,4.27,6.6,23.3,40.0,0,0,0.2
芦村 幸香,4670,江戸川,1,10,0,2.3,0.0,10.0,10.0,0,0,0.24
芦村 幸香,4670,平和島,1,9,1,5.33,11.1,33.3,66.6,0,0,0.21
芦村 幸香,4670,多摩川,1,9,0,2.89,0.0,11.1,11.1,0,0,0.15
芦村 幸香,4670,浜名湖,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0
芦村 幸香,4670,蒲郡,1,9,0,2.89,0.0,0.0,11.1,0,0,0.23
芦村 幸香,4670,常滑,2,14,0,3.79,0.0,14.2,28.5,0,0,0.23
芦村 幸香,4670,津,3,24,1,2.71,4.1,8.3,12.5,0,0,0.23
芦村 幸香,4670,三国,1,9,0,2.0,0.0,0.0,11.1,0,0,0.25
芦村 幸香,4670,びわこ,1,8,0,3.88,0.0,25.0,37.5,0,0,0.21
芦村 幸香,4670,住之江,2,16,0,2.56,0.0,6.2,18.7,0,0,0.18
芦村 幸香,4670,尼崎,3,22,0,2.86,0.0,9.0,18.1,0,0,0.23
芦村 幸香,4670,鳴門,2,11,1,5.27,9.0,36.3,54.5,0,0,0.23
芦村 幸香,4670,丸亀,4,32,0,2.31,0.0,6.2,12.5,0,0,0.21
芦村 幸香,4670,児島,3,28,1,2.43,3.5,7.1,14.2,0,0,0.22
芦村 幸香,4670,宮島,4,38,1,3.03,2.6,7.8,21.0,0,0,0.22
芦村 幸香,4670,徳山,12,99,0,2.47,0.0,9.0,15.1,0,0,0.21
芦村 幸香,4670,下関,25,218,6,2.94,2.7,11.0,21.1,0,0,0.2
芦村 幸香,4670,若松,2,15,0,1.87,0.0,0.0,0.0,0,0,0.25
芦村 幸香,4670,芦屋,5,45,1,3.22,2.2,6.6,20.0,0,0,0.21
芦村 幸香,4670,福岡,1,9,1,4.56,11.1,22.2,44.4,0,0,0.22
芦村 幸香,4670,唐津,1,6,0,2.0,0.0,0.0,0.0,0,0,0.28
芦村 幸香,4670,大村,7,59,3,3.31,5.0,13.5,23.7,0,0,0.21
