name,regno,コース,出走数,1着数,1着率,2連対率,3連対率,平均ST,平均ST順
森 仁志,3608,1 コース,532,65,12.2,31.0,51.1,0.21,3.7
森 仁志,3608,2 コース,623,38,6.1,25.2,42.2,0.21,3.8
森 仁志,3608,3 コース,696,38,5.4,18.6,34.6,0.2,3.5
森 仁志,3608,4 コース,829,40,4.8,20.1,40.1,0.21,3.6
森 仁志,3608,5 コース,914,37,4.0,14.5,30.9,0.2,3.4
森 仁志,3608,6 コース,801,10,1.2,6.3,18.2,0.21,3.9
