name,regno,艇番,出走数,1着数,1着率,2連対率,3連対率,優出,優勝
崎野 俊樹,3271,1 号艇,566,224,39.5,57.9,71.5,11,4
崎野 俊樹,3271,2 号艇,575,143,24.8,47.1,63.1,9,2
崎野 俊樹,3271,3 号艇,599,136,22.7,39.9,54.0,11,1
崎野 俊樹,3271,4 号艇,568,95,16.7,33.2,51.5,7,1
崎野 俊樹,3271,5 号艇,588,89,15.1,29.0,49.6,15,0
崎野 俊樹,3271,6 号艇,546,83,15.2,30.5,48.9,13,2
