name,regno,艇番,出走数,1 コース,2 コース,3 コース,4 コース,5 コース,6 コース,その他
宮脇 遼太,5158,1 号艇,80,77,2,0,0,0,0,1
宮脇 遼太,5158,2 号艇,107,0,101,3,2,1,0,0
宮脇 遼太,5158,3 号艇,114,0,1,104,2,5,2,0
宮脇 遼太,5158,4 号艇,154,0,0,0,108,22,24,0
宮脇 遼太,5158,5 号艇,200,0,0,0,4,130,66,0
宮脇 遼太,5158,6 号艇,270,0,0,0,0,8,262,0
