name,regno,コース,出走数,1着数,1着率,2連対率,3連対率,平均ST,平均ST順
米井 里実,4767,1 コース,42,7,16.6,26.1,28.5,0.19,3.7
米井 里実,4767,2 コース,54,5,9.2,12.9,18.5,0.19,3.3
米井 里実,4767,3 コース,53,2,3.7,3.7,9.4,0.18,3.1
米井 里実,4767,4 コース,86,1,1.1,3.4,8.1,0.17,3.0
米井 里実,4767,5 コース,124,4,3.2,4.8,8.8,0.17,3.1
米井 里実,4767,6 コース,313,3,0.9,1.6,2.5,0.17,3.2
