name,regno,コース,出走数,1着数,1着率,2連対率,3連対率,平均ST,平均ST順
池本 輝明,3282,1 コース,1514,790,52.1,73.5,84.0,0.17,2.8
池本 輝明,3282,2 コース,1524,306,20.0,47.2,64.9,0.19,3.6
池本 輝明,3282,3 コース,1516,252,16.6,41.0,61.5,0.19,3.2
池本 輝明,3282,4 コース,1324,157,11.8,32.2,52.6,0.19,3.6
池本 輝明,3282,5 コース,977,59,6.0,18.0,39.0,0.2,4.0
池本 輝明,3282,6 コース,560,10,1.7,8.9,24.8,0.23,4.8
